date,label,nb_visits,entry_nb_visits,exit_nb_visits
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/immeubles-proteges-au-titre-des-monuments-historiques/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/indices-de-salaire-de-base-par-secteur-d-activite-et-categorie-socioprofessionnelle-mars-2013-572798/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/interventions-des-pompiers-od71/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/la-repartition-des-agences-immobilieres-en-fran-4/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/les-accidents-du-travail/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/liste-et-emplacement-des-panneaux-daffichage-a-meudon/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/liste-et-localisation-des-musees-de-france/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/open-bio-base-complete-sur-les-depenses-de-biologie-medicale-interregimes/index,1,1,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/perimetre-du-plan-de-preventiondes-risques-naturels-de-sallanches-haute-savoie-approuve-le-29-11-1999-abroge-le-24-12-2015/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/plans-topographiques-des-parcs-et-jardins/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/population/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/pprn-inondation-zonage-reglementaire-auboue-54028/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/profil-du-public-des-salles-de-cinema/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/referendum-de-2000-571469/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/regularite-tgv-a-l-arrivee-sncf/index,1,1,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/datasets/sortants-de-formation-et-retour-a-lemploi/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/organizations/ministere-des-affaires-sociales-de-la-sante-et-des-droits-des-femmes/index,1,1,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/organizations/opensolarmap/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/reuses/anonymiser-les-textes-de-loi/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/reuses/associations-a-qui-profitent-les-subventions/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/reuses/carte-de-proximite-des-etablissements-scolaires-aux-cultures/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/reuses/carte-des-faisceaux-hertziens/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/reuses/cartographie-des-parrainages-aux-presidentielles-2017/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/reuses/datafrance-plateforme-de-visualisation-open-data/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/reuses/food-nutrition/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/reuses/irsn-connaitre-le-potentiel-radon-de-sa-commune/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/reuses/le-systeme-urbain-francais/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/reuses/moteur-de-recherche-des-ressources-pedagogiques-de-lenseignement-superieur/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=http:/www.data.gouv.fr/fr/reuses/nouvelles-reglementations-sur-les-drones-civils-en-2018/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/58da6b15c751df262746558d/index,1,1,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/2013-acquisitions-de-la-nationalite-francaise-selon-la-nationalite/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/2014-79-bilan-du-dilf/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/2014-84-nationalite-francaise-repartition-par-age-hors-effets-collectifs/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/5763fa3988ee381c47ab6517/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/15054-certificats-de-residence-pour-algeriens/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/15062-nombre-de-beneficiaires-de-laide-medicale-detat/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/achat-immobilier-les-prix-de-limmobilier-ville-par-ville/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/actifs-et-cotisants-cnracl-1/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/activite-des-medecins-liberaux-actifs-a-part-entiere-ape/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/affichage-libre-mtn/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/agents-sncf-de-nationalite-etrangere/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/agreste-cartographie-des-donnees-du-recensement-agricole/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/agreste-statistique-agricole-annuelle-saa/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/agriculture-biologique-2008-2011-nombre-d-operateurs-engages-en-agriculture-biologique-30378896/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/aide-aux-festivals-de-musiques-actuelles-et-amplifiees-2011-2013-idf/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/aides-de-la-politique-agricole-commune-pac-30379066/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/aires-et-produits-aoc-aop-et-igp/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/aires-geographiques-des-aoc-aop/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/anciens-maires/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/api-temps-reel-tisseo-real-time-tisseo-api/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/apprentissage-effectifs-par-specialite-de-formation-et-par-niveau-de-diplome-2006-2013-idf/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/arceau-velo-de-la-cub-rdl/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/artisans-nombre-d-entreprises-chiffre-d-affaires-et-valeur-ajoutee/index,1,1,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/audiences-mensuelles-thematiques-gouvernement-fr/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/avis-et-conseils-de-la-cada/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/balances-comptables-des-communes/index,1,1,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/datasets/barometre-du-numerique-2007-2016/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/agence-de-services-et-de-paiement-asp/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/agence-nationale-de-securite-sanitaire-de-l-alimentation-de-l-environnement-et-du-travail-anses/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/agence-nationale-des-frequences/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/amicale-de-la-police-nationale-comite-dentraide-et-daction-sociale-ministere-de-linterieur-1/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/ants/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/association-urbanef/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/caisse-des-depots-retraites/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/conseil-general-de-l-essonne/index,1,1,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/cour-des-comptes/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/data-gouv-fr/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/data-publica/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/datafrance/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/infogreffe/index,1,1,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/institut-national-de-l-origine-et-de-la-qualite-inao/index,1,1,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/jo-les-bons-plans/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/ministere-de-l-interieur/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/ministere-des-affaires-sociales-de-la-sante-et-des-droits-des-femmes/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/office-national-de-l-eau-et-des-milieux-aquatiques-onema/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/open-food-facts/index,1,1,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/openstreetmap/index,1,1,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/parc-naturel-regional-du-marais-poitevin/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/persun/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/pole-emploi/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/ppige-nord-pas-de-calais/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/premier-ministre/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/rennes-metropole-en-acces-libre-1/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/reseau-surf/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/reuniwatt/index,1,1,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/sncf/dashboard/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/un-sur-quatre/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/organizations/voxe-org/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/reuses/annuaire-mairie/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/reuses/api-de-diffusion-de-la-base-sirene-de-linsee/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/reuses/api-dont-geo-dacces-des-donnees-de-medecins-acredites/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/reuses/avec-ou-sans-ordonnance/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/reuses/bano-base-dadresses-nationale-ouverte/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/reuses/c-radar-openentreprise-1/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/reuses/cancer-de-la-prostate-30-ans-dinnovation-et-apres/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/reuses/carte-de-vacance-commerciale/index,1,0,0
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/reuses/carte-des-bornes-de-recharge-pour-vehicules-electriques/index,1,0,1
NA,login/?message=Vous devez être authentifié pour vous abonner&next=https:/www.data.gouv.fr/fr/reuses/carte-des-ressorts-des-tgi-et-competence-police-gendarmerie/index,1,0,1
